RequirementID,MajorID,Credits,CourseID
2636,Electrical Engineering,3,MATH475
2637,Electrical Engineering,3,MATH481
2638,Electrical Engineering,3,MATH482
2639,Electrical Engineering,3,MATH484
2640,Electrical Engineering,3,MATH487
2641,Electrical Engineering,3,MATH489
2642,Electrical Engineering,4,MCB150
2643,Electrical Engineering,3,MCB250
2644,Electrical Engineering,2,MCB251
2645,Electrical Engineering,3,MCB252
2646,Electrical Engineering,2,MCB253
2647,Electrical Engineering,3,MCB300
2648,Electrical Engineering,3,MCB301
2649,Electrical Engineering,3,MCB314
2650,Electrical Engineering,4,MCB316
2651,Electrical Engineering,3,MCB354
2652,Electrical Engineering,3,MCB400
2653,Electrical Engineering,3,MCB401
2654,Electrical Engineering,3,MCB402
2655,Electrical Engineering,3,MCB406
2656,Electrical Engineering,3,MCB408
2657,Electrical Engineering,3,MCB410
2658,Electrical Engineering,3,MCB413
2659,Electrical Engineering,3,MCB419
2660,Electrical Engineering,3,MCB421
2661,Electrical Engineering,3,MCB424
2662,Electrical Engineering,3,MCB426
2663,Electrical Engineering,3,MCB430
2664,Electrical Engineering,3,MCB431
2665,Electrical Engineering,3,MCB433
2666,Electrical Engineering,3,MCB435
2667,Electrical Engineering,3,MCB446
2668,Electrical Engineering,3,MCB480
2669,Electrical Engineering,3,ME200
2670,Electrical Engineering,4,ME310
2671,Electrical Engineering,4,ME320
2672,Electrical Engineering,4,ME330
2673,Electrical Engineering,3,ME340
2674,Electrical Engineering,3,ME370
2675,Electrical Engineering,3,ME371
2676,Electrical Engineering,3,ME400
2677,Electrical Engineering,3,ME401
2678,Electrical Engineering,3,ME402
2679,Electrical Engineering,3,ME403
2680,Electrical Engineering,4,ME404
2681,Electrical Engineering,3,ME410
2682,Electrical Engineering,4,ME411
2683,Electrical Engineering,2,ME412
2684,Electrical Engineering,4,ME420
2685,Electrical Engineering,3,ME430
2686,Electrical Engineering,3,ME431
2687,Electrical Engineering,3,ME440
2688,Electrical Engineering,4,ME445
2689,Electrical Engineering,3,ME451
2690,Electrical Engineering,3,ME452
2691,Electrical Engineering,4,ME460
2692,Electrical Engineering,3,ME461
2693,Electrical Engineering,3,ME471
2694,Electrical Engineering,3,ME472
2695,Electrical Engineering,4,ME487
2696,Electrical Engineering,3,MUS407
2697,Electrical Engineering,2,MUS409
2698,Electrical Engineering,3,NEUR453
2699,Electrical Engineering,2,NPRE201
2700,Electrical Engineering,3,NPRE247
2701,Electrical Engineering,3,NPRE330
2702,Electrical Engineering,3,NPRE402
2703,Electrical Engineering,3,NPRE412
2704,Electrical Engineering,3,NPRE421
2705,Electrical Engineering,2,NPRE423
2706,Electrical Engineering,3,NPRE429
2707,Electrical Engineering,3,NPRE435
2708,Electrical Engineering,2,NPRE432
2709,Electrical Engineering,4,NPRE441
2710,Electrical Engineering,3,NPRE442
2711,Electrical Engineering,4,NPRE448
2712,Electrical Engineering,3,NPRE451
2713,Electrical Engineering,4,NPRE455
2714,Electrical Engineering,3,NPRE457
2715,Electrical Engineering,4,NPRE458
2716,Electrical Engineering,3,NPRE470
2717,Electrical Engineering,3,NPRE475
2718,Electrical Engineering,2,PHYS225
2719,Electrical Engineering,3,PHYS325
2720,Electrical Engineering,3,PHYS326
2721,Electrical Engineering,3,PHYS401
2722,Electrical Engineering,3,PHYS402
2723,Electrical Engineering,4,PHYS403
2724,Electrical Engineering,4,PHYS406
2725,Electrical Engineering,3,PHYS419
2726,Electrical Engineering,2,PHYS420
2727,Electrical Engineering,4,PHYS427
2728,Electrical Engineering,4,PHYS460
2729,Electrical Engineering,3,PHYS466
2730,Electrical Engineering,4,PHYS470
2731,Electrical Engineering,3,PHYS485
2732,Electrical Engineering,4,PHYS486
2733,Electrical Engineering,4,PHYS487
2734,Electrical Engineering,3,PSYC204
2735,Electrical Engineering,3,SHS200
2736,Electrical Engineering,3,SHS240
2737,Electrical Engineering,4,SHS300
2738,Electrical Engineering,4,SHS301
2739,Electrical Engineering,3,SHS320
2740,Electrical Engineering,4,SHS450
2741,Electrical Engineering,3,SHS470
2742,Electrical Engineering,3,STAT420
2743,Electrical Engineering,3,STAT424
2744,Electrical Engineering,3,STAT425
2745,Electrical Engineering,3,STAT428
2746,Electrical Engineering,3,STAT429
2747,Electrical Engineering,3,STAT440
2748,Electrical Engineering,3,SE411
2749,Electrical Engineering,4,SE420
2750,Electrical Engineering,3,SE423
2751,Electrical Engineering,3,SE424
2752,Electrical Engineering,3,TAM211
2753,Electrical Engineering,3,TAM212
2754,Electrical Engineering,3,TAM251
2755,Electrical Engineering,4,TAM324
2756,Electrical Engineering,4,TAM335
2757,Electrical Engineering,4,TAM412
2758,Electrical Engineering,4,TAM435
2759,Electrical Engineering,4,TAM445
2760,Electrical Engineering,4,TAM451
2761,Electrical Engineering,4,ECE391
2762,Electrical Engineering,3,ECE310
2763,Electrical Engineering,3,ECE330
2764,Electrical Engineering,3,ECE342
2765,Electrical Engineering,3,ECE350
2766,Electrical Engineering,1,ECE343
2767,Electrical Engineering,4,ECE391
2768,Electrical Engineering,2,ECE395
2769,Electrical Engineering,3,ECE402
2770,Electrical Engineering,2,ECE415
2771,Electrical Engineering,2,ECE420
2772,Electrical Engineering,4,ECE431
2773,Electrical Engineering,3,CS436
2774,Electrical Engineering,3,ECE437
2775,Electrical Engineering,3,ECE438
2776,Electrical Engineering,3,ECE439
2777,Electrical Engineering,4,ECE443
2778,Electrical Engineering,4,ECE444
2779,Electrical Engineering,4,ECE446
2780,Electrical Engineering,3,ECE447
2781,Electrical Engineering,3,ECE451
2782,Electrical Engineering,4,ECE453
2783,Electrical Engineering,4,ECE456
2784,Electrical Engineering,4,ECE460
2785,Electrical Engineering,2,ECE463
2786,Electrical Engineering,1,ECE466
2787,Electrical Engineering,3,ECE468
2788,Electrical Engineering,2,ECE469
2789,Electrical Engineering,4,ECE470
2790,Electrical Engineering,4,ECE481
2791,Electrical Engineering,4,ECE486
2792,Electrical Engineering,4,ECE489
2793,Electrical Engineering,3,ECE495
2794,Electrical Engineering,1,ECE311
2795,Electrical Engineering,1,ECE314
2796,Electrical Engineering,3,ECE365
2797,Electrical Engineering,4,ECE411
2798,Electrical Engineering,4,ECE484
2799,Elementary Education,1,EDUC101
2800,Elementary Education,4,MATH103
2801,Elementary Education,3,MATH117
2802,Elementary Education,3,EDUC201
2803,Elementary Education,3,EDUC202
2804,Elementary Education,3,EPSY201
2805,Elementary Education,4,EDPR250
2806,Elementary Education,1,EDPR432
2807,Elementary Education,3,SPED405
2808,Elementary Education,3,CI415
2809,Elementary Education,3,CI405
2810,Elementary Education,3,CI407
2811,Elementary Education,3,CI406
2812,Elementary Education,3,CI430
2813,Elementary Education,3,CI432
2814,Elementary Education,3,CI448
2815,Elementary Education,3,CI450
2816,Elementary Education,3,CI451
2817,Elementary Education,3,CI467
2818,Elementary Education,3,CI475
2819,Elementary Education,3,CI476
2820,Elementary Education,3,FAA202
2821,Elementary Education,3,CI452
2822,Engineering Mechanics,1,ENG100
2823,Engineering Mechanics,1,TAM195
2824,Engineering Mechanics,3,ME290
2825,Engineering Mechanics,3,CHEM102
2826,Engineering Mechanics,1,CHEM103
2827,Engineering Mechanics,3,CHEM104
2828,Engineering Mechanics,1,CHEM105
2829,Engineering Mechanics,4,MATH221
2830,Engineering Mechanics,3,MATH231
2831,Engineering Mechanics,4,MATH241
2832,Engineering Mechanics,3,MATH257
2833,Engineering Mechanics,3,MATH441
2834,Engineering Mechanics,3,MATH442
2835,Engineering Mechanics,4,PHYS211
2836,Engineering Mechanics,4,PHYS212
2837,Engineering Mechanics,2,PHYS213
2838,Engineering Mechanics,2,PHYS214
2839,Engineering Mechanics,3,CS101
2840,Engineering Mechanics,3,ECE205
2841,Engineering Mechanics,3,ME170
2842,Engineering Mechanics,3,ME200
2843,Engineering Mechanics,3,ME470
2844,Engineering Mechanics,3,TAM211
2845,Engineering Mechanics,3,TAM212
2846,Engineering Mechanics,3,TAM251
2847,Engineering Mechanics,1,TAM252
2848,Engineering Mechanics,3,TAM270
2849,Engineering Mechanics,4,TAM324
2850,Engineering Mechanics,4,TAM335
2851,Engineering Mechanics,4,TAM412
2852,Engineering Mechanics,4,TAM445
2853,Engineering Mechanics,3,TAM470
2854,Engineering Mechanics,4,MCB150
2855,Engineering Mechanics,1,MCB151
2856,Engineering Mechanics,4,TAM461
2857,Engineering Mechanics,3,ECE473
2858,Engineering Mechanics,3,ECE380
2859,Engineering Mechanics,3,ME481
2860,Engineering Mechanics,3,ME482
2861,Engineering Mechanics,4,ME483
2862,Engineering Mechanics,3,BIOP401
2863,Engineering Mechanics,1,TAM497
2864,Engineering Mechanics,3,CS357
2865,Engineering Mechanics,3,ME471
2866,Engineering Mechanics,3,CS450
2867,Engineering Mechanics,2,ME412
2868,Engineering Mechanics,1,TAM497
2869,Engineering Mechanics,3,MATH446
2870,Engineering Mechanics,3,AE353
2871,Engineering Mechanics,3,AE402
2872,Engineering Mechanics,3,CEE491
2873,Engineering Mechanics,3,ECE329
2874,Engineering Mechanics,3,ECE330
2875,Engineering Mechanics,3,ECE473
2876,Engineering Mechanics,3,PHYS402
2877,Engineering Mechanics,1,TAM497
2878,Engineering Mechanics,3,TAM456
2879,Engineering Mechanics,1,ECE206
2880,Engineering Mechanics,3,CS357
2881,Engineering Mechanics,3,ECE473
2882,Engineering Mechanics,3,ME360
2883,Engineering Mechanics,3,PHYS402
2884,Engineering Mechanics,1,TAM497
2885,Engineering Mechanics,4,TAM435
2886,Engineering Mechanics,3,ME410
2887,Engineering Mechanics,4,AE412
2888,Engineering Mechanics,3,CEE451
2889,Engineering Mechanics,4,CEE453
2890,Engineering Mechanics,3,ECE473
2891,Engineering Mechanics,2,ME412
2892,Engineering Mechanics,1,TAM497
2893,Engineering Mechanics,3,TAM424
2894,Engineering Mechanics,3,TAM428
2895,Engineering Mechanics,3,CEE310
2896,Engineering Mechanics,3,MSE401
2897,Engineering Mechanics,3,MSE455
2898,Engineering Mechanics,3,MSE489
2899,Engineering Mechanics,3,NPRE330
2900,Engineering Mechanics,1,TAM497
2901,Engineering Mechanics,3,TAM424
2902,Engineering Mechanics,4,TAM451
2903,Engineering Mechanics,3,CEE360
2904,Engineering Mechanics,3,CEE460
2905,Engineering Mechanics,3,CEE461
2906,Engineering Mechanics,3,CS357
2907,Engineering Mechanics,3,ECE473
2908,Engineering Mechanics,1,TAM497
2909,Engineering Technology & Management for Agricultural Systems,2,RHET105
2910,Engineering Technology & Management for Agricultural Systems,2,CMN101
2911,Engineering Technology & Management for Agricultural Systems,2,CMN111
2912,Engineering Technology & Management for Agricultural Systems,2,CMN112
2913,Engineering Technology & Management for Agricultural Systems,3,AGCM220
2914,Engineering Technology & Management for Agricultural Systems,3,BADM340
2915,Engineering Technology & Management for Agricultural Systems,3,BTW250
2916,Engineering Technology & Management for Agricultural Systems,3,BTW261
2917,Engineering Technology & Management for Agricultural Systems,3,ECE316
2918,Engineering Technology & Management for Agricultural Systems,3,ESE360
2920,Engineering Technology & Management for Agricultural Systems,3,LEAD230
2921,Engineering Technology & Management for Agricultural Systems,3,NRES419
2922,Engineering Technology & Management for Agricultural Systems,3,PLPA200
2923,Engineering Technology & Management for Agricultural Systems,4,MATH234
2924,Engineering Technology & Management for Agricultural Systems,3,ACE262
2925,Engineering Technology & Management for Agricultural Systems,3,CPSC241
2926,Engineering Technology & Management for Agricultural Systems,3,ECON202
2927,Engineering Technology & Management for Agricultural Systems,3,STAT107
2928,Engineering Technology & Management for Agricultural Systems,2,CHEM102
2929,Engineering Technology & Management for Agricultural Systems,2,CHEM103
2930,Engineering Technology & Management for Agricultural Systems,5,PHYS101
2931,Engineering Technology & Management for Agricultural Systems,2,CHEM104
2932,Engineering Technology & Management for Agricultural Systems,2,CHEM105
2933,Engineering Technology & Management for Agricultural Systems,3,PHYS102
2934,Engineering Technology & Management for Agricultural Systems,3,ACE100
2935,Engineering Technology & Management for Agricultural Systems,2,ACES101
2936,Engineering Technology & Management for Agricultural Systems,3,CS105
2942,Engineering Technology & Management for Agricultural Systems,3,ACCY200
2943,Engineering Technology & Management for Agricultural Systems,3,ACCY201
2944,Engineering Technology & Management for Agricultural Systems,3,ACCY202
2945,Engineering Technology & Management for Agricultural Systems,3,ACE210
2946,Engineering Technology & Management for Agricultural Systems,3,ACE240
2947,Engineering Technology & Management for Agricultural Systems,3,ACE310
2948,Engineering Technology & Management for Agricultural Systems,3,ACE345
2949,Engineering Technology & Management for Agricultural Systems,3,ACE346
2950,Engineering Technology & Management for Agricultural Systems,3,ACE432
2951,Engineering Technology & Management for Agricultural Systems,3,ACE435
2952,Engineering Technology & Management for Agricultural Systems,3,AGCM270
2953,Engineering Technology & Management for Agricultural Systems,3,BADM300
2954,Engineering Technology & Management for Agricultural Systems,3,BADM310
2955,Engineering Technology & Management for Agricultural Systems,3,BADM311
2956,Engineering Technology & Management for Agricultural Systems,3,BADM312
2957,Engineering Technology & Management for Agricultural Systems,3,BADM313
2958,Engineering Technology & Management for Agricultural Systems,3,BADM314
2959,Engineering Technology & Management for Agricultural Systems,3,BADM320
2960,Engineering Technology & Management for Agricultural Systems,3,BADM322
2961,Engineering Technology & Management for Agricultural Systems,3,BADM323
2962,Engineering Technology & Management for Agricultural Systems,3,BADM326
2963,Engineering Technology & Management for Agricultural Systems,3,FIN221
2964,Engineering Technology & Management for Agricultural Systems,3,FIN230
2965,Engineering Technology & Management for Agricultural Systems,3,LER290
2966,Engineering Technology & Management for Agricultural Systems,2,LEAD140
2967,Engineering Technology & Management for Agricultural Systems,3,LEAD260
2968,Engineering Technology & Management for Agricultural Systems,3,LEAD340
2969,Engineering Technology & Management for Agricultural Systems,2,LEAD440
2970,Engineering Technology & Management for Agricultural Systems,3,SE361
2971,Engineering Technology & Management for Agricultural Systems,3,SE400
2972,Engineering Technology & Management for Agricultural Systems,3,TE230
2973,Engineering Technology & Management for Agricultural Systems,2,TE250
2974,Engineering Technology & Management for Agricultural Systems,4,TE333
2975,Engineering Technology & Management for Agricultural Systems,1,TE360
2976,Engineering Technology & Management for Agricultural Systems,3,TE450
2977,Environmental Engineering,4,CEE190
2978,Environmental Engineering,3,CEE495
2979,Environmental Engineering,3,ECE316
2980,Environmental Engineering,1,ENG100
2981,Environmental Engineering,3,ATMS202
2982,Environmental Engineering,3,CHEM102
2983,Environmental Engineering,1,CHEM103
2984,Environmental Engineering,3,CHEM104
2985,Environmental Engineering,1,CHEM105
2986,Environmental Engineering,4,MATH221
2987,Environmental Engineering,3,MATH231
2988,Environmental Engineering,4,MATH241
2989,Environmental Engineering,3,MATH257
2990,Environmental Engineering,3,MATH285
2991,Environmental Engineering,4,PHYS211
2992,Environmental Engineering,3,CEE201
2993,Environmental Engineering,3,CEE202
2994,Environmental Engineering,3,CEE330
2995,Environmental Engineering,4,CEE331
2996,Environmental Engineering,3,CEE350
2997,Environmental Engineering,3,CEE449
2998,Environmental Engineering,4,CEE453
2999,Environmental Engineering,3,CS101
3000,Environmental Engineering,3,SE101
3001,Environmental Engineering,3,TAM211
3002,Environmental Engineering,3,TAM212
3003,Environmental Engineering,4,ABE436
3004,Environmental Engineering,3,CEE340
3005,Environmental Engineering,3,CEE433
3006,Environmental Engineering,4,CEE493
3007,Environmental Engineering,3,CHEM232
3008,Environmental Engineering,3,CHEM360
3009,Environmental Engineering,3,ENSU301
3010,Environmental Engineering,3,ME200
3011,Environmental Engineering,4,PHYS212
3012,Environmental Engineering,3,ACE310
3013,Environmental Engineering,3,ATMS201
3014,Environmental Engineering,3,CEE340
3015,Environmental Engineering,3,CEE434
3016,Environmental Engineering,4,CEE458
3017,Environmental Engineering,3,CEE491
3018,Environmental Engineering,3,CEE492
3019,Environmental Engineering,3,ECON102
3020,Environmental Engineering,4,GGIS379
3021,Environmental Engineering,2,PHYS213
3022,Environmental Engineering,3,ACE310
3023,Environmental Engineering,3,ATMS201
3024,Environmental Engineering,3,CEE433
3025,Environmental Engineering,3,CEE434
3026,Environmental Engineering,3,CEE450
3027,Environmental Engineering,3,CEE451
3028,Environmental Engineering,3,CHEM232
3029,Environmental Engineering,3,CHEM360
3030,Environmental Engineering,3,ECON102
3031,Environmental Engineering,3,ENSU301
3032,Environmental Engineering,2,PHYS213
3033,Environmental Engineering,3,ATMS305
3034,Environmental Engineering,3,CEE435
3035,Environmental Engineering,3,CEE437
3036,Environmental Engineering,3,CEE438
3037,Environmental Engineering,4,CEE441
3038,Environmental Engineering,3,MCB300
3039,Environmental Engineering,2,PHYS213
3040,Environmental Engineering,3,CEE437
3041,Environmental Engineering,3,CEE440
3042,Environmental Engineering,4,CEE442
3043,Environmental Engineering,4,CEE444
3044,Environmental Engineering,3,CHBE221
3045,Environmental Engineering,4,CHBE321
3046,Environmental Engineering,3,CHEM232
3047,Environmental Engineering,3,CHEM360
3048,Environmental Engineering,2,PHYS213
3049,Finance,3,ACCY201
3050,Finance,3,ACCY202
3051,Finance,3,BUS101
3052,Finance,3,BUS201
3053,Finance,3,BUS301
3054,Finance,3,BUS401
3055,Finance,3,BADM210
3056,Finance,3,BADM211
3057,Finance,3,BADM275
3058,Finance,3,BADM300
3059,Finance,3,BADM310
3060,Finance,3,BADM320
3061,Finance,3,BADM449
3062,Finance,3,CMN101
3063,Finance,3,CS105
3064,Finance,3,ECON102
3065,Finance,3,ECON103
3066,Finance,3,FIN221
3067,Finance,3,MATH115
3068,Finance,3,MATH220
3069,Finance,3,MATH221
3070,Finance,3,MATH231
3071,Finance,3,MATH234
3072,Finance,3,STAT100
3073,Finance,3,FIN300
3074,Finance,3,FIN321
3075,Finance,3,FIN411
3076,Finance + Data Science,3,ACCY201
3077,Finance + Data Science,3,ACCY202
3078,Finance + Data Science,3,BADM275
3079,Finance + Data Science,3,BADM300
3080,Finance + Data Science,3,BADM310
3081,Finance + Data Science,3,BADM320
3082,Finance + Data Science,3,BADM449
3083,Finance + Data Science,3,BUS101
3084,Finance + Data Science,3,BUS201
3085,Finance + Data Science,3,BUS401
3086,Finance + Data Science,3,CMN101
3087,Finance + Data Science,3,ECON102
3088,Finance + Data Science,3,ECON103
3089,Finance + Data Science,3,FIN221
3090,Finance + Data Science,3,FIN300
3091,Finance + Data Science,3,FIN321
3092,Finance + Data Science,3,FIN411
3093,Finance + Data Science,3,MATH220
3094,Finance + Data Science,3,MATH221
3095,Finance + Data Science,3,MATH234
3096,Finance + Data Science,3,MATH227
3097,Finance + Data Science,3,MATH257
3098,Finance + Data Science,4,STAT107
3099,Finance + Data Science,4,STAT207
3100,Finance + Data Science,4,CS307
3101,Finance + Data Science,4,CS277
3102,Finance + Data Science,3,IS467
3103,Finance + Data Science,3,IS477
3104,Food Science,2,RHET105
3105,Food Science,2,CMN101
3106,Food Science,2,CMN111
3107,Food Science,2,CMN112
3108,Food Science,3,CPSC116
3109,Food Science,3,MATH220
3110,Food Science,3,ACE262
3111,Food Science,3,CPSC241
3112,Food Science,3,ECON202
3113,Food Science,3,PSYC235
3114,Food Science,3,STAT100
3115,Food Science,2,CHEM102
3116,Food Science,2,CHEM103
3117,Food Science,2,CHEM104
3118,Food Science,2,CHEM105
3119,Food Science,3,MCB100
3120,Food Science,3,LEAD230
3121,Food Science,3,ACES101
3122,Food Science,3,CHEM232
3123,Food Science,3,PHYS101
3124,Food Science,3,IB100
3125,Food Science,3,FSHN101
3126,Food Science,3,FSHN120
3127,Food Science,3,FSHN201
3128,Food Science,3,FSHN230
3129,Food Science,3,FSHN232
3130,Food Science,3,FSHN260
3131,Food Science,3,FSHN302
3132,Food Science,3,FSHN414
3133,Food Science,3,FSHN416
3134,Food Science,3,FSHN418
3135,Food Science,3,FSHN419
3136,Food Science,3,FSHN460
3137,Food Science,3,FSHN466
3138,Food Science,3,FSHN471
3139,Food Science,3,FSHN472
3140,Food Science,3,FSHN481
3141,Food Science,3,FSHN482
3142,Food Science,3,FSHN483
3143,Food Science,3,FSHN484
3144,Food Science,3,ANSC350
3145,Food Science,3,FSHN175
3146,Food Science,2,FSHN231
3147,Food Science,1,FSHN249
3148,Food Science,4,FSHN293
3149,Food Science,1,FSHN295
3150,Food Science,3,FSHN345
3151,Food Science,3,FSHN417
3152,Food Science,3,FSHN425
3153,Food Science,2,FSHN464
3154,Food Science,3,FSHN469
3155,Food Science,3,FSHN480
3156,Food Science,3,ACE161
3157,Food Science,3,ACE306
3158,Food Science,2,CHEM233
3159,Geology,3,CHEM102
3160,Geology,3,CHEM103
3161,Geology,3,CHEM104
3162,Geology,3,CHEM105
3163,Geology,3,CHEM202
3164,Geology,3,CHEM203
3165,Geology,3,CHEM204
3166,Geology,3,CHEM205
3167,Geology,4,GEOL107
3168,Geology,4,GEOL208
3169,Geology,3,GEOL143
3170,Geology,4,GEOL411
3171,Geology,6,GEOL417
3172,Geology,4,GEOL432
3173,Geology,4,GEOL436
3174,Geology,4,GEOL440
3175,Geology,3,GEOL450
3176,Geology,3,GEOL460
3177,Geology,3,MATH220
3178,Geology,3,MATH231
3179,Geology,3,MATH225
3180,Geology,3,MATH241
3181,Geology,2,PHYS211
3182,Geology,2,PHYS212
3183,Geology,2,PHYS101
3184,Geology,2,PHYS102
3185,Geology,3,IB103
3186,Geology,3,IB104
3187,Geology,3,CS101
3188,Geology,3,CS125
3189,Geology,3,CPSC440
3190,Geology,3,STAT400
3191,Geology,3,MATH285
3192,Geology,3,MATH441
3193,Geology,3,PHYS213
3194,Geology,3,PHYS214
3195,Hospitality Management,3,CMN101
3196,Hospitality Management,3,STAT100
3197,Hospitality Management,3,CHEM101
3198,Hospitality Management,3,MCB100
3199,Hospitality Management,3,MCB101
3200,Hospitality Management,3,PSYC100
3201,Hospitality Management,3,FSHN101
3202,Hospitality Management,3,FSHN120
3203,Hospitality Management,3,FSHN123
3204,Hospitality Management,3,FSHN140
3205,Hospitality Management,3,FSHN145
3206,Hospitality Management,3,FSHN232
3207,Hospitality Management,3,FSHN249
3208,Hospitality Management,3,FSHN292
3209,Hospitality Management,3,FSHN293
3210,Hospitality Management,3,FSHN340
3211,Hospitality Management,3,FSHN345
3212,Hospitality Management,3,FSHN346
3213,Hospitality Management,3,FSHN439
3214,Hospitality Management,3,FSHN441
3215,Hospitality Management,3,FSHN442
3216,Hospitality Management,3,FSHN443
3217,Hospitality Management,3,ANSC309
3218,Hospitality Management,3,ECON102
3219,Hospitality Management,3,ACE161
3220,Hospitality Management,3,ACCY200
3221,Hospitality Management,3,BADM300
3222,Hospitality Management,3,BADM310
3223,Hospitality Management,3,BADM320
3224,Hospitality Management,3,LEAD321
3225,Hospitality Management,3,PSYC245
3226,Human Development & Family Studies,1,HDFS101
3227,Human Development & Family Studies,3,HDFS105
3228,Human Development & Family Studies,3,HDFS120
3229,Human Development & Family Studies,4,HDFS290
3230,Human Development & Family Studies,3,ACE240
3231,Human Development & Family Studies,3,CMN101
3232,Human Development & Family Studies,4,PSYC100
3233,Human Development & Family Studies,4,SOC100
3234,Human Development & Family Studies,3,STAT100
3235,Human Development & Family Studies,3,FSHN120
3236,Human Development & Family Studies,3,HK110
3237,Human Development & Family Studies,3,HDFS445
3238,Human Development & Family Studies,3,HDFS301
3239,Human Development & Family Studies,3,HDFS305
3240,Human Development & Family Studies,3,HDFS405
3241,Human Development & Family Studies,3,HDFS207
3242,Human Development & Family Studies,3,HDFS225
3243,Human Development & Family Studies,3,HDFS425
3244,Human Development & Family Studies,3,HDFS208
3245,Human Development & Family Studies,3,HDFS220
3246,Human Development & Family Studies,3,HDFS221
3247,Human Development & Family Studies,3,HDFS322
3248,Human Development & Family Studies,3,HDFS340
3249,Human Development & Family Studies,3,HDFS379
3250,Human Development & Family Studies,3,HDFS420
3251,Human Development & Family Studies,3,HDFS424
3252,Human Development & Family Studies,3,HDFS444
3253,Human Development & Family Studies,3,HDFS294
3254,Human Development & Family Studies,3,HDFS295
3255,Human Development & Family Studies,3,HDFS350
3256,Human Development & Family Studies,3,HDFS396
3257,Human Development & Family Studies,3,HDFS450
3258,Human Development & Family Studies,3,HDFS494
3259,Human Development & Family Studies,3,LEAD260
3260,Human Development & Family Studies,3,HDFS108
3261,Human Development & Family Studies,3,HDFS207
3262,Human Development & Family Studies,3,HDFS208
3263,Human Development & Family Studies,3,HDFS220
3264,Human Development & Family Studies,3,HDFS225
3265,Human Development & Family Studies,3,HDFS301
3266,Human Development & Family Studies,3,HDFS305
3267,Human Development & Family Studies,3,HDFS310
3268,Human Development & Family Studies,3,HDFS320
3269,Human Development & Family Studies,3,HDFS322
3270,Human Development & Family Studies,3,HDFS330
3271,Human Development & Family Studies,3,HDFS335
3272,Human Development & Family Studies,3,HDFS340
3273,Human Development & Family Studies,3,HDFS350
3274,Human Development & Family Studies,3,HDFS401
3275,Human Development & Family Studies,3,HDFS405
3276,Human Development & Family Studies,3,HDFS406
3277,Human Development & Family Studies,3,HDFS408
3278,Human Development & Family Studies,3,HDFS420
3279,Human Development & Family Studies,3,HDFS425
3280,Human Development & Family Studies,3,HDFS426
3281,Human Development & Family Studies,3,HDFS444
3282,Human Development & Family Studies,3,HDFS445
3283,Industrial Engineering,1,ENG100
3284,Industrial Engineering,1,SE100
3285,Industrial Engineering,3,SE290
3286,Industrial Engineering,3,ECON102
3287,Industrial Engineering,3,CHEM102
3288,Industrial Engineering,1,CHEM103
3289,Industrial Engineering,4,MATH221
3290,Industrial Engineering,3,MATH231
3291,Industrial Engineering,4,MATH241
3292,Industrial Engineering,3,MATH257
3293,Industrial Engineering,3,MATH285
3294,Industrial Engineering,4,PHYS211
3295,Industrial Engineering,4,PHYS212
3296,Industrial Engineering,2,PHYS213
3297,Industrial Engineering,3,CS101
3298,Industrial Engineering,3,ECE110
3299,Industrial Engineering,3,IE300
3300,Industrial Engineering,3,IE310
3301,Industrial Engineering,3,IE360
3302,Industrial Engineering,3,IE361
3303,Industrial Engineering,3,IE370
3304,Industrial Engineering,3,IE371
3305,Industrial Engineering,3,IE400
3306,Industrial Engineering,4,ME330
3307,Industrial Engineering,3,SE101
3308,Industrial Engineering,2,SE261
3309,Industrial Engineering,3,SE494
3310,Industrial Engineering,2,SE495
3311,Industrial Engineering,3,TAM211
3312,Industrial Engineering,3,TAM212
3313,Industrial Engineering,3,TAM251
3314,Industrial Engineering,3,CS173
3315,Industrial Engineering,4,CS225
3316,Industrial Engineering,3,SE400
3317,Industrial Engineering,3,ACE427
3318,Industrial Engineering,3,IE420
3319,Industrial Engineering,3,SE450
3320,Industrial Engineering,3,ACE410
3321,Industrial Engineering,3,ACE427
3322,Industrial Engineering,3,ACE428
3323,Industrial Engineering,3,ACCY200
3324,Industrial Engineering,3,ECON302
3325,Industrial Engineering,3,ECON303
3326,Industrial Engineering,2,ECON420
3327,Industrial Engineering,2,ECON471
3328,Industrial Engineering,3,FIN221
3329,Industrial Engineering,3,FIN300
3330,Industrial Engineering,3,FIN411
3331,Industrial Engineering,3,FIN412
3332,Industrial Engineering,3,FIN415
3333,Industrial Engineering,3,FIN461
3334,Industrial Engineering,3,SE400
3335,Industrial Engineering,4,IE340
3336,Industrial Engineering,4,BIOE461
3340,Industrial Engineering,3,HK353
3341,Industrial Engineering,3,HK466
3342,Industrial Engineering,3,ME481
3343,Industrial Engineering,3,ME482
3344,Industrial Engineering,3,SE400
3345,Industrial Engineering,3,SE450
3346,Industrial Engineering,3,IE445
3347,Industrial Engineering,3,ANTH411
3348,Industrial Engineering,3,BADM310
3349,Industrial Engineering,3,BADM312
3350,Industrial Engineering,3,BADM357
3351,Industrial Engineering,3,HK403
3352,Industrial Engineering,3,PSYC245
3353,Industrial Engineering,3,IE330
3354,Industrial Engineering,3,IE411
3355,Industrial Engineering,3,IE412
3356,Industrial Engineering,4,IE340
3357,Industrial Engineering,3,SE400
3358,Industrial Engineering,3,IE410
